	0.165625	0.009375	0.65
yawn	0.5	0.0625	0.0
saf	0.0	0.166666666667	0.666666666667
non-sunny	0.0	0.5	0.0
completing	0.0625	0.0	1.0
plaza	0.285714285714	0.0	0.428571428571
mcdonald's	0.25	0.25	0.0
rangels	0.5	0.0	0.0
addicted2haley	0.0	0.0	1.0
range	0.0	0.0	1.0
149,597,900	0.0	0.0	1.0
dialog	0.0	0.0	1.0
stantonbury	0.0	0.0	1.0
llandudno	0.0	0.0	1.0
hatred	0.0625	0.5	0.0
maybewewillgetfreestuff	0.5	0.0	0.0
wanna	0.0	0.5	0.0
dwight	0.0	0.0	1.0
gamma	0.5	0.0	0.0
shoptilwedrop	0.5	0.0	0.0
credible	0.3125	0.5	0.0
clubhouse	0.0	0.0	1.0
dongwoo	0.214285714286	0.142857142857	0.285714285714
greenfield	0.0	0.0	1.0
p600/p800	0.0	0.0	1.0
mommy	0.142857142857	0.142857142857	0.428571428571
phil's	0.0	0.0	1.0
chrisinkingston	0.0	0.0	1.0
50th	0.0	0.0	1.0
momma	0.0	0.0	1.0
rafeef	0.0	0.0	1.0
holster	0.0	0.0	1.0
kellyestaloca	0.0	0.0	1.0
announc	0.0	0.0	1.0
obeygiant	0.0	0.0	1.0
jjang	0.5	0.0	0.0
canal	0.0	0.0	1.0
impressed	0.5625	0.0	0.0
sonny	0.5	0.0	0.0
2unite	0.0	0.5	0.0
territories	0.1875	0.0	1.0
blks	0.0	0.5	0.0
mayoroflondon	0.5	0.0	0.0
pagasa	0.0	0.0	1.0
question	0.03125	0.0	0.9375
pmpc	0.5	0.0	0.0
fast	0.269230769231	0.115384615385	0.230769230769
baggy	0.0	0.0	1.0
brun	0.5	0.0	0.0
thatbitch_zimma	0.0	0.0	1.0
plain	0.0	0.5	0.0
preordered	0.5	0.0	0.0
_northpolecold	0.5	0.0	0.0
impresses	0.0625	0.0	1.0
ohsen	0.0	0.0	1.0
daivdharvey	0.0	0.0	1.0
ncdebate	0.0	0.0	1.0
whoboutit	0.0	0.0	1.0
orelse	0.0	0.0	1.0
files	0.0	0.0	1.0
mountains	0.25	0.0	0.5
fabio	0.115384615385	0.153846153846	0.461538461538
plunge	0.0	0.0	1.0
lemmon	0.5	0.0	0.0
arronohare	0.5	0.0	0.0
ways	0.125	0.125	0.5
jenningsnufc	0.0	0.0	1.0
rhoatl	0.5	0.0	0.0
tate	0.244318181818	0.136363636364	0.363636363636
kick-off	0.5	0.0	0.0
ogoplay	0.5	0.0	0.0
ashweeboo11	0.5	0.0	0.0
usurp	0.5	0.0	0.0
filed	0.0	0.0	1.0
60minutes	0.0	0.0	1.0
lovemeee	0.5	0.0	0.0
kenwrightout	0.0	0.5	0.0
junior	0.166666666667	0.0	0.666666666667
raising	0.0625	0.0	1.0
newsfeed's	0.0	0.0	1.0
georgemonbiot	0.0	0.0	1.0
4ever	0.5	0.0	0.0
prev	0.0	0.0	1.0
mikejoy500	0.0	0.0	1.0
consist	0.3125	0.25	0.0
crushe	0.0	0.0	1.0
wheeler_afc	0.0	0.5	0.0
bayraminiz	0.5	0.0	0.0
sweeties	0.0	0.0	1.0
t19701	0.0	0.0	1.0
116	0.0	0.0	1.0
pres	0.5	0.0	0.0
gavinrossdale	0.5	0.0	0.0
highlight	0.395833333333	0.0	0.333333333333
clary's	0.0	0.5	0.0
z	0.25	0.0	0.5
strands	0.0	0.0	1.0
called	0.132352941176	0.117647058824	0.5
matteson	0.0	0.0	1.0
dannychoo	0.0	0.0	1.0
freak	0.166666666667	0.166666666667	0.333333333333
stick	0.285714285714	0.0714285714286	0.285714285714
soars	0.5	0.0	0.0
gsa's!!	0.0	0.0	1.0
scorecards	0.5	0.0	0.0
kelly_phelan	0.5	0.0	0.0
heffrondrive	0.5	0.0	0.0
rallo	0.0	0.0	1.0
theannevan	0.0	0.0	1.0
coordinator	0.5	0.0	0.0
warning	0.2	0.1	0.4
louisck	0.0	0.0	1.0
wednesday's	0.0	0.0	1.0
rally	0.192307692308	0.0769230769231	0.461538461538
socko	0.0	0.0	1.0
graham	0.25	0.25	0.0
pennstate	0.0	0.0	1.0
rainy	0.333333333333	0.0	0.333333333333
stadion	0.0	0.0	1.0
lemon	0.125	0.0625	0.625
wufc	0.0	0.5	0.0
fellowship	0.5	0.0	0.0
rains	0.0	0.2	0.6
119	0.0	0.0	1.0
peace	0.294642857143	0.142857142857	0.25
backs	0.166666666667	0.166666666667	0.333333333333
s4sh4p4lm3r	0.0	0.5	0.0
woohyun's	0.0	0.0	1.0
nick	0.257575757576	0.0454545454545	0.393939393939
parlor	0.5	0.0	0.0
3.24	0.0	0.0	1.0
jaworski	0.285714285714	0.0714285714286	0.285714285714
gro	0.0	0.0	1.0
nounouche10	0.5	0.0	0.0
aarononio	0.5	0.0	0.0
nice	0.338461538462	0.0538461538462	0.215384615385
dale	0.5	0.0	0.0
sutra	0.0	0.0	1.0
cliffs	0.0	0.0	1.0
users	0.0	0.0	1.0
tankdogc27	0.5	0.0	0.0
bantam	0.0	0.5	0.0
snug	0.5	0.0	0.0
missin	0.0	0.0	1.0
problems	0.0	0.5	0.25
wickets	0.5	0.0	0.0
bcot	0.0	0.0	1.0
meaning	0.3125	0.0	0.5
tbsveryfunny	0.5	0.0	0.0
allowing	0.0	0.0	1.0
puncture	0.0	0.0	1.0
vigil	0.0	0.0	1.0
posters	0.0625	0.0625	0.75
panjab	0.0	0.0	1.0
indveng	0.0	0.0	1.0
onthisday	0.0	0.0	1.0
viscount	0.5	0.0	0.0
titss	0.5	0.0	0.0
remix	0.2	0.0	0.6
happier	0.8125	0.0	0.0
vice	0.0	0.1875	1.0
vick	0.375	0.125	0.0
farmerville	0.0	0.0	1.0
alpha_khan	0.0	0.0	1.0
tomcruise	0.0	0.0	1.0
microsoft	0.0625	0.1875	0.5
impatient	0.0	0.0	1.0
nachtgeschrei	0.0	0.0	1.0
nasa	0.25	0.25	0.0
lafayette	0.0	0.0	1.0
karma	0.5	0.0	0.0
beers	0.5	0.0	0.0
nash	0.0	0.0	1.0
tpx	0.5	0.0	0.0
buffalo	0.111111111111	0.111111111111	0.555555555556
mardi	0.0	0.0	1.0
albion	0.0	0.0	1.0
wrestle	0.0	0.0	1.0
greatness	0.625	0.0	0.0
edd	0.0625	0.5	0.0
bozopornocircus	0.0	0.0	1.0
issued	0.0	0.0	1.0
edi	0.0	0.0	1.0
fvsu	0.0	0.0	1.0
skys2	0.0	0.5	0.0
abramovich	0.333333333333	0.0	0.333333333333
edm	0.0	0.0	1.0
steve	0.1625	0.15	0.375
center's	0.0	0.0	1.0
windy	0.0	0.6875	0.0
ugh	0.0	0.25	0.5
shourie	0.5	0.0	0.0
gang	0.25	0.0	0.5
civics101	0.0	0.5	0.0
accuplacer	0.5	0.0	0.0
winds	0.0	0.0	1.0
nccdc7	0.5	0.0	0.0
superemz_3	0.0	0.0	1.0
issues	0.125	0.125	0.625
osauna	0.5	0.0	0.0
simon	0.3	0.1	0.2
ctvnationalnews's	0.0	0.0	1.0
uphold	0.0	0.0	1.0
krissy	0.5	0.0	0.0
hill's	0.0	0.0	1.0
shanghai	0.5	0.0	0.0
the_riches	0.0	0.0	1.0
operationptl	0.5	0.0	0.0
cuppa	0.5	0.0	0.0
offs	0.25	0.5625	0.0
backyardbetty	0.0	0.5	0.0
positivetroll	0.5	0.0	0.0
tamil	0.0	0.5	0.0
sponsoring	0.166666666667	0.0	0.666666666667
include	0.166666666667	0.0	0.666666666667
fences	0.0	0.0	1.0
refaat	0.0	0.0	1.0
madison's	0.0	0.0	1.0
breathing	0.5	0.0	0.0
mainstream	0.5	0.0	0.0
misinterpretation	0.0	0.0	1.0
organizations	0.0	0.0	1.0
dongwoo's	0.166666666667	0.333333333333	0.0
niqqa	0.0	0.0	1.0
guadato	0.0	0.0	1.0
leyland	0.5	0.0	0.0
wishes	0.395833333333	0.0833333333333	0.166666666667
capello's	0.125	0.0	0.75
drinking	0.25	0.0625	0.375
thuus	0.0	0.0	1.0
mickrathbone	0.0	0.0	1.0
eeek	0.0	0.0	1.0
fastfood	0.0	0.0	1.0
maxcc	0.5	0.0	0.0
notes	0.0	0.0	1.0
defeats	0.0	0.0	1.0
murdoch	0.0714285714286	0.142857142857	0.571428571429
deals	0.0555555555556	0.0555555555556	0.777777777778
brutal	0.0	0.5	0.0
trailhead	0.0	0.0	1.0
week's	0.0	0.5	0.0
congrats	0.5	0.0	0.0
polling	0.0	0.5	0.0
cocozzahq	0.5	0.0	0.0
meekmill	0.5	0.0	0.0
businesses	0.0	0.0	1.0
redlicki/tahir	0.5	0.0	0.0
rae	0.5	0.0	0.0
noted	0.4375	0.0	0.5
hiding	0.0	0.0625	1.0
relives	0.5	0.0	0.0
concluded	0.0	0.0	1.0
cfo	0.0	0.0	1.0
smaller	0.5	0.0	0.0
goodies	0.5	0.0	0.0
350	0.5	0.0	0.0
wrestling	0.0769230769231	0.0384615384615	0.769230769231
cfc	0.333333333333	0.0833333333333	0.166666666667
cav	0.5	0.0	0.0
fold	0.0	0.5	0.0
you'r	0.5	0.0	0.0
traveling	0.0	0.0	1.0
paramountuk	0.5	0.0	0.0
reunion	0.25	0.0	0.5
autorickshaw	0.0	0.0	1.0
thecraplab	0.5	0.0	0.0
judd	0.5	0.0	0.0
headlines	0.125	0.0	0.75
iflak	0.5	0.0	0.0
sorcerer	0.0	0.0625	1.0
krit	0.0	0.0	1.0
flagship	0.0	0.0	1.0
checkers	0.0	0.0	1.0
twmpath	0.0	0.0	1.0
youngmensociety	0.5	0.0	0.0
concessions	0.0	0.0	1.0
screenshots	0.0	0.0	1.0
meganbrookeabe	0.0	0.0	1.0
networks	0.0	0.0	1.0
waiting	0.166666666667	0.151515151515	0.363636363636
fearnecotton	0.25	0.0	0.5
cordless	0.5	0.3125	0.0
capital	0.0714285714286	0.0	0.857142857143
drewpeterson	0.0	0.0	1.0
philkitro	0.5	0.0	0.0
/11	0.0	0.0	1.0
384,400	0.0	0.0	1.0
bethnal	0.3125	0.0	0.375
cozy	0.0	0.0	1.0
degree	0.0	0.625	0.0
hopesolo	0.25	0.25	0.0
oirisheye	0.0	0.0	1.0
flavoured	0.0	0.0	1.0
ticketmaster	0.0	0.5	0.0
underwood	0.333333333333	0.0555555555556	0.222222222222
giant	0.1	0.0	0.8
chokes	0.5	0.0	0.0
fundimentals	0.0	0.0	1.0
desired	0.3125	0.5	0.0
explore	0.0	0.0	1.0
mondawmin	0.5	0.0	0.0
ilmi	0.5	0.0	0.0
10/10/2011	0.0	0.0	1.0
verlander	0.25	0.125	0.25
sexy	0.35	0.05	0.2
teamm	0.5	0.0	0.0
gardens	0.5	0.0	0.0
ukraine	0.0	0.0	1.0
fawsl	0.25	0.25	0.0
lillard	0.0	0.0	1.0
hellyeah	0.5	0.0	0.0
survivor	0.0	0.0	1.0
andrewilamb	0.0	0.5	0.0
gooners	0.25	0.0	0.5
southbankcentre	0.0	0.0	1.0
regular-season	0.0	0.0	1.0
hellyeaa	0.5	0.0	0.0
__cosmonauts__	0.5	0.0	0.0
leaving	0.1	0.133333333333	0.533333333333
pretentiousness	0.5625	0.0	0.0
terryfoster971	0.0	0.0	1.0
nervous	0.395833333333	0.0833333333333	0.166666666667
bibleball	0.0	0.5	0.0
millsap	0.0	0.0	1.0
white's	0.0	0.0	1.0
shaded	0.0	0.0	1.0
>=)	0.0	0.0	1.0
sheila	0.5	0.0	0.0
streak	0.3125	0.0	0.5
u.k.	0.5	0.0	0.0
solus	0.5	0.0	0.0
at_one	0.0	0.0	1.0
apple	0.0875	0.175	0.475
deputy	0.0625	0.5	0.0
egypt	0.375	0.0	0.25
ninersfans	0.5	0.0	0.0
redy	0.5	0.0	0.0
666parkave_abc	0.0	0.0	1.0
chix	0.0	0.0	1.0
apt	0.6875	0.0	0.0
ebert	0.0	0.0	1.0
andrewsikora	0.5	0.0	0.0
aaronmantle31	0.0	0.0	1.0
pacino's	0.0	0.0	1.0
motor	0.0	0.0	1.0
duck	0.5	0.0	0.0
apply	0.0	0.125	0.75
usf	0.0	0.0	1.0
fed	0.0	0.25	0.5
hahahahaha	0.0	0.0	1.0
feb	0.202127659574	0.031914893617	0.531914893617
figure	0.1	0.1	0.6
usa	0.125	0.0625	0.625
&	0.196763202726	0.0638841567291	0.47870528109
ganda	0.0	0.0	1.0
epithemiou	0.5	0.0	0.0
usm	0.0	0.25	0.5
biabiany	0.0	0.0	1.0
frog	0.1	0.1	0.6
univb	0.5	0.0	0.0
garden's	0.25	0.25	0.0
geezyallstar	0.0	0.0	1.0
scariest	0.0	0.5	0.0
giuliana	0.0	0.0	1.0
ninaburleigh	0.0	0.0	1.0
teamuapb	0.0	0.0	1.0
timetable	0.0	0.5	0.0
eagles	0.177419354839	0.0483870967742	0.548387096774
cataracts	0.0	0.0	1.0
lukechandler	0.0	0.0	1.0
sun's	0.5	0.0	0.0
sort	0.0833333333333	0.125	0.583333333333
clever	0.583333333333	0.166666666667	0.0
pre-meditated	0.0	0.0	1.0
slamsonite28	0.0	0.0	1.0
sorr	0.0	0.5	0.0
porch	0.5	0.0	0.0
humanly	0.0	0.5	0.0
jhaneen30	0.0	0.0	1.0
rarest	0.125	0.0	1.0
impress	0.0625	0.5	0.0
streetfeastldn	0.0	0.0	1.0
colvin	0.111111111111	0.0555555555556	0.666666666667
sore	0.25	0.25	0.0
biting	0.25	0.0	1.0
stevievanzandt	0.5	0.0	0.0
penis	0.0	0.3	0.4
fuds	0.0	0.5	0.0
chicha	0.0	0.0	1.0
armbars	0.0	0.5	0.0
sharples	0.0	0.0	1.0
women	0.264705882353	0.0	0.470588235294
annoy	0.0	0.5	0.0
blove402	0.0	0.0	1.0
meconspeed	0.0	0.0	1.0
bird's	0.0	0.0	1.0
slaps	0.0	0.5	0.0
islamabad	0.5	0.0	0.0
tulane	0.0	0.0	1.0
foggiest	0.0	0.75	0.0
pac	0.5	0.0	0.0
dab	0.0	0.0	1.0
hydrangeas	0.0	0.5	0.0
d-will	0.0	0.0	1.0
shamrock'n	0.0	0.0	1.0
spl	0.0	0.0	1.0
performed	0.0714285714286	0.0	0.857142857143
boulder	0.0	0.0	1.0
muppet	0.5	0.0	0.0
thirsty	0.0	0.0	1.0
tas	0.0	0.0	1.0
atkinsncbrewfan	0.0	0.0	1.0
0.3	0.0	0.5	0.0
pad	0.125	0.125	0.5
tax	0.0	0.0	1.0
ksorbs	0.5	0.0	0.0
carrow	0.5	0.0	0.0
tag	0.166666666667	0.0	0.666666666667
urged	0.0	0.0625	1.0
spa	0.5625	0.0	0.0
tam	0.5	0.0	0.0
2-of-13	0.0	0.0	1.0
daniellejbrear	0.5	0.0	0.0
htgth	0.0	0.0	1.0
rape	0.0	0.5	0.0
philtufnell	0.0	0.0	1.0
sir	0.333333333333	0.166666666667	0.0
sip	0.5	0.0	0.0
4028890972	0.0	0.0	1.0
sit	0.15	0.1	0.5
justdoit	0.0	0.0	1.0
villa-	0.0	0.0	1.0
davidgill1985	0.0	0.0	1.0
struggles	0.333333333333	0.0	0.333333333333
inman	0.5	0.0	0.0
dwc	0.0	0.0	1.0
sia	0.0	0.0	1.0
tsl_lemag	0.5	0.0	0.0
camilla	0.222222222222	0.0555555555556	0.444444444444
cammalleri	0.5	0.0	0.0
heckyeah	0.0	0.0	1.0
sid	0.0	0.0	1.0
usain	0.25	0.0	0.5
struggled	0.0	0.5	0.0
panic	0.6875	0.0	0.0
sin	0.125	0.0	0.75
eamonn_kenny	0.5	0.0	0.0
sighting	0.0416666666667	0.0	0.916666666667
jimbolosoldier	0.0	0.0	1.0
hurdles	0.5	0.0	0.0
attend	0.0333333333333	0.0333333333333	0.866666666667
stfosb	0.5	0.0	0.0
stephenemm	0.0	0.0	1.0
northfield	0.0	0.0	1.0
dueeettt	0.5	0.0	0.0
bigot	0.0	0.5	0.0
masks	0.0	0.0625	1.0
hazare	0.0	0.0	1.0
wwe13	0.0	0.0	1.0
discomfort	0.0	0.0	1.0
abuse	0.0	0.3125	1.0
wrist	0.0	0.5	0.0
bisaa	0.0	0.0	1.0
1888	0.0	0.0	1.0
hahahaha	0.333333333333	0.166666666667	0.0
carrefour	0.0	0.0	1.0
koking_bailey	0.0	0.0	1.0
businessnews	0.0	0.0	1.0
obeygiantstore	0.0	0.0	1.0
psychedelic	0.0	0.0	1.0
aff2012	0.5	0.0	0.0
status	0.25	0.125	0.25
readiness	0.0	0.5	0.0
highlands	0.0	0.0	1.0
fuming	0.0	0.5	0.0
wt	0.25	0.0	0.5
martins	0.0	0.5	0.0
light	0.45	0.0666666666667	0.466666666667
interrupted	0.0	0.0	1.0
tsmithnd	0.0	0.0	1.0
wwii	0.25	0.0	0.5
,.	0.0	0.0	1.0
honestly	0.333333333333	0.166666666667	0.0
martina	0.5	0.0	0.0
harnesses	0.0	0.0	1.0
necklace	0.0	0.0	1.0
boyshort	0.5	0.0	0.0
jeebies	0.5	0.0	0.0
,,	0.375	0.0	0.25
breast	0.166666666667	0.166666666667	0.333333333333
kendo_22	0.5	0.0	0.0
elif	0.5	0.0	0.0
stamped	0.0	0.5	0.0
offline	0.0	0.0	1.0
kbc	0.0	0.0	1.0
fizzy	0.0	0.0	1.0
jack_beedle	0.0	0.0	1.0
bloodbeast	0.0	0.0	1.0
wawa	0.0	0.0	1.0
motherf**ker	0.0	0.5	0.0
quake	0.0	0.0	1.0
piadina	0.0	0.0	1.0
oliviawilde	0.5	0.0	0.0
kbs	0.125	0.0	0.75
badger	0.0	0.5	0.0
underwater	0.5	0.0	0.0
wr	0.0	0.111111111111	0.777777777778
norwin	0.5	0.0	0.0
playersnews	0.0	0.0	1.0
hughhefner	0.5	0.0	0.0
scrimmages	0.0	0.0	1.0
goading	0.5	0.0	0.0
frightening	0.0	0.5	0.0
byt	0.0	0.0	1.0
glee	0.0	0.125	1.0
ships	0.166666666667	0.0	0.666666666667
nostalgia	0.0	0.1875	1.0
uestlove	0.0	0.0	1.0
mek	0.5	0.0	0.0
morsi's	0.0	0.0	1.0
choose	0.0	0.0	1.0
laurenbuckenham	0.5	0.0	0.0
orange	0.125	0.0	0.75
covered	0.214285714286	0.0714285714286	0.428571428571
bye	0.05	0.15	0.6
crowds	0.25	0.0	0.5
rsvp	0.1	0.0	0.8
mn	0.0	0.0	1.0
isdancing	0.5	0.0	0.0
crash	0.0882352941176	0.363970588235	0.470588235294
7:05	0.5	0.0	0.0
colloccini	0.5	0.0	0.0
mollyleach4	0.5	0.0	0.0
hoddle	0.5	0.0	0.0
studentsection	0.5	0.0	0.0
material	0.0	0.125	0.75
k.o.	0.5	0.0	0.0
olivialewis7	0.0	0.0	1.0
oranges	0.0	0.0	1.0
show4a	0.5	0.0	0.0
untouchable	0.166666666667	0.0	0.666666666667
5:20	0.0	0.0	1.0
ambition	0.125	0.0	1.0
hayden	0.5	0.0	0.0
seas	0.0	0.0	1.0
republican	0.166666666667	0.0	0.666666666667
investor	0.0	0.0	1.0
convictio	0.0	0.0	1.0
fsbull	0.5	0.0	0.0
worlds	0.0	0.125	0.75
patcunningham16	0.0	0.0	1.0
grandvincenzo	0.5	0.0	0.0
night's	0.2	0.05	0.5
edit	0.0	0.0	1.0
eased	0.0	0.0	1.0
feast	0.125	0.0	1.0
secures	0.5	0.0	0.0
billy	0.125	0.05	0.65
nfu	0.0	0.0	1.0
cocker	0.0	0.0	1.0
rockets	0.214285714286	0.0714285714286	0.428571428571
trap	0.333333333333	0.0	0.333333333333
kevinhart4real	0.5	0.0	0.0
promise	0.2	0.0	0.6
nokidding	0.5	0.0	0.0
bills	0.0625	0.1875	0.5
am1300thezone	0.0	0.0	1.0
divo	0.277777777778	0.0555555555556	0.333333333333
studios	0.0	0.0	1.0
odysseus	0.0	0.0	1.0
prsns	0.5	0.0	0.0
thanks	0.5625	0.0	0.0
irishrep	0.0	0.0	1.0
coolrayj414	0.5	0.0	0.0
spielberg	0.0	0.0	1.0
related	0.166666666667	0.166666666667	0.333333333333
88	0.375	0.0	0.25
89	0.5	0.0	0.0
thundershowers	0.0	0.0	1.0
82	0.0	0.25	0.5
83	0.5	0.0	0.0
kjc_4	0.0	0.0	1.0
sojourn	0.0	0.0	1.0
jamiekilstein	0.5	0.0	0.0
additions	0.5	0.0	0.0
m.a.r.	0.0	0.0	1.0
85	0.5	0.0	0.0
category	0.142857142857	0.0	0.714285714286
respects	0.375	0.0	1.0
ballroom	0.5	0.0	0.0
sentiment	0.5625	0.0	0.0
better_bitch	0.0	0.0	1.0
news-sun	0.0	0.0	1.0
credo_liyo	0.5	0.0	0.0
transcript	0.5	0.0	0.0
whooped	0.5	0.0	0.0
hhave	0.5	0.0	0.0
similarly	0.5	0.0	0.0
kitching	0.5	0.0	0.0
vcu	0.0833333333333	0.166666666667	0.5
performs	0.0	0.0	1.0
sp1	0.0	0.5	0.0
whn	0.0	0.0	1.0
scroungers	0.0	0.0	1.0
yankee	0.5	0.0	0.0
induction	0.25	0.0	0.5
sounders	0.0	0.0	1.0
schulmann's	0.5	0.0	0.0
nicegirll1124	0.5	0.0	0.0
o.o	0.166666666667	0.0	0.666666666667
planner	0.25	0.0	0.5
dx3	0.5	0.0	0.0
ipod	0.2	0.1	0.4
maclay	0.0	0.0	1.0
nuit	0.176470588235	0.0294117647059	0.588235294118
grassroots	0.5	0.0	0.0
promptly	0.0	0.0	1.0
joyofmy_life	0.5	0.0	0.0
mvc's	0.5	0.0	0.0
york	0.16265060241	0.0481927710843	0.578313253012
rhom	0.5	0.0	0.0
implode	0.0	0.5	0.0
pivopivo	0.25	0.0	0.5
primus	0.0	0.0	1.0
moody	0.0	0.0	1.0
stupidity	0.0	0.875	0.0
prevention	0.0	0.0	1.0
waterloo	0.0	0.25	0.5
g	0.283333333333	0.05	0.333333333333
crashed	0.0	0.25	0.5
levi	0.0	0.0	1.0
conversation	0.285714285714	0.0	0.428571428571
brydens	0.0	0.0	1.0
birthday	0.329931972789	0.0374149659864	0.265306122449
norqway	0.0	0.0	1.0
sinbadbad	0.0	0.5	0.0
thatincludesbeingbetterchristians	0.5	0.0	0.0
firehouse	0.0	0.0	1.0
98-87	0.0	0.5	0.0
tsharklv	0.0	0.0	1.0
silentnight	0.5	0.0	0.0
echo	0.363636363636	0.0454545454545	0.181818181818
185	0.0	0.0	1.0
rihan	0.5	0.0	0.0
mthds	0.5	0.0	0.0
twas	0.5	0.0	0.0
sex-drives	0.0	0.5	0.0
wimp	0.0	0.5625	0.0
konser	0.5	0.0	0.0
utc	0.0	0.0	1.0
_eryflores	0.5	0.0	0.0
mindykaling	0.0	0.0	1.0
piersmorgan	0.333333333333	0.166666666667	0.0
ponzi	0.0	0.5	0.0
youcount	0.5	0.0	0.0
astrochologist	0.5	0.0	0.0
stages	0.166666666667	0.0	0.666666666667
affiliated	0.0	0.0	1.0
myspace	0.0	0.0	1.0
i''m	0.0	0.5	0.0
bostonradio	0.0	0.0	1.0
priority	0.0	0.375	0.5
grammy's	0.25	0.0	0.5
1500	0.0	0.0	1.0
kevin-07	0.0	0.0	1.0
lifting	0.5625	0.0	0.0
plumpytm	0.5	0.0	0.0
appalachian	0.5	0.0	0.0
hotelcalifornia	0.0	0.0	1.0
god's	0.125	0.125	0.5
amen	0.25	0.0	0.5
659	0.0	0.0	1.0
wppi	0.222222222222	0.0	0.555555555556
itsnoteasy	0.5	0.0	0.0
halves	0.5	0.0	0.0
qbkilla	0.0	0.0	1.0
academy	0.145833333333	0.0416666666667	0.75
us$50	0.5	0.0	0.0
rivals/	0.0	0.5	0.0
smthing	0.0	0.5	0.0
kes20	0.0	0.0	1.0
ss2013	0.0	0.0	1.0
reflecting	0.0	0.0	1.0
:dd	0.5	0.0	0.0
july	0.170212765957	0.0744680851064	0.510638297872
excv6jkr	0.0	0.5	0.0
shels	0.0	0.5	0.0
noses	0.5	0.0	0.0
^_^	0.333333333333	0.0833333333333	0.166666666667
purehonesty	0.0	0.5	0.0
swimming	0.5	0.1875	0.0
holland	0.0	0.25	0.5
kickback	0.0	0.0	1.0
boring	0.142857142857	0.482142857143	0.0
leedsstudent	0.0	0.0	1.0
mh	0.0	0.0	1.0
lion	0.2	0.1	0.4
carnaval	0.0	0.0	1.0
decemeber	0.0	0.0	1.0
probe	0.0	0.0	1.0
lyfestyle	0.0	0.0	1.0
kindly	0.3125	0.0	1.0
leslie	0.25	0.0	0.5
clemson	0.0833333333333	0.0	0.833333333333
10-3	0.0	0.5	0.0
10-4	0.5	0.0	0.0
millicic	0.0	0.0	1.0
1.4	0.0	0.0	1.0
1.5	0.0	0.0	1.0
1.0	0.0	0.0	1.0
thorbjornsen&&	0.5	0.0	0.0
clip	0.2	0.0	0.6
ringer	0.5	0.0	0.0
cohen	0.277777777778	0.0	0.444444444444
sips	0.5	0.0	0.0
gabbert	0.0	0.0	1.0
teenagers	0.0	0.0	1.0
alwyn	0.0	0.0	1.0
33-yard	0.0	0.0	1.0
stuostro	0.0	0.0	1.0
suns	0.3	0.0	0.4
onedirection	0.25	0.0	0.5
eam	0.0	0.5	0.0
o'briens	0.5	0.0	0.0
beliebers	0.0	0.25	0.5
linked	0.1	0.0	0.8
70	0.5	0.0	0.0
robison	0.5	0.0	0.0
catholic	0.0714285714286	0.0714285714286	0.714285714286
bamberwove	0.0	0.0	1.0
angle	0.0	0.0	1.0
kandi	0.25	0.1	0.3
excitedthough	0.5	0.0	0.0
inform	0.5	0.0	0.0
simonborchardt	0.0	0.0	1.0
pre-game	0.0	0.0	1.0
agency	0.0	0.0	1.0
vancan19	0.0	0.0	1.0
tombraider	0.5	0.0	0.0
dilemmas	0.0	0.25	0.5
fergie	0.0	0.0	1.0
kristi	0.0	0.0	1.0
wightcartipper	0.5	0.0	0.0
trivia	0.0625	0.0	1.0
=	0.206896551724	0.0689655172414	0.448275862069
27-33	0.0	0.0	1.0
27-31	0.0	0.5	0.0
p/game	0.5	0.0	0.0
four-try	0.5	0.0	0.0
pretzels	0.5	0.0	0.0
clash	0.1875	0.125	0.375
centre	0.184210526316	0.131578947368	0.368421052632
whl	0.5	0.0	0.0
collaboration	0.0	0.0	1.0
triangular	0.5	0.0	0.0
hair-mess	0.5	0.0	0.0
cracking	0.0	0.0	1.0
bathsalts	0.0	0.0	1.0
highschool	0.5	0.0	0.0
why	0.0	0.5	0.0
ritz	0.222222222222	0.0	0.555555555556
comeonyoublues	0.5	0.0	0.0
ramires	0.5	0.0	0.0
walkerackerson	0.0	0.0	1.0
whitebluereview	0.0	0.0	1.0
angelpike	0.25	0.0	0.5
17.50	0.5	0.0	0.0
hh	0.0	0.0	1.0
coolamon	0.5	0.0	0.0
looked	0.147058823529	0.0588235294118	0.588235294118
klew24	0.5	0.0	0.0
schulz	0.5	0.0	0.0
xavier	0.0	0.0	1.0
uefa	0.0	0.0	1.0
purples	0.0	0.0	1.0
goals	0.25	0.0	0.5
mileys	0.0	0.0	1.0
malkovich	0.0	0.0	1.0
chances	0.166666666667	0.166666666667	0.333333333333
burner	0.0	0.0	1.0
agreed	0.166666666667	0.0	0.666666666667
hm	0.25	0.0	0.5
nikkor	0.0	0.0	1.0
bustamove	0.5	0.0	0.0
longevity	0.0625	0.0	1.0
sportsaholic007	0.0	0.5	0.0
32-25	0.0	0.0	1.0
planning	0.166666666667	0.166666666667	0.333333333333
democrats	0.1	0.25	0.3
ice-skating	0.5	0.0	0.0
jailbait	0.333333333333	0.166666666667	0.0
tkts	0.5	0.0	0.0
chicken	0.133333333333	0.1	0.533333333333
97.1	0.5	0.0	0.0
feat	0.4375	0.0	0.5
debate	0.0526315789474	0.210526315789	0.473684210526
q1	0.0	0.0	1.0
nearer	0.5625	0.0	0.0
q3	0.125	0.25	0.25
filmed	0.25	0.25	0.0
donmanolo_	0.0	0.5	0.0
q4	0.0	0.0714285714286	0.857142857143
